Transaction_ID,Date,Customer_ID,Gender,Age,Product_Category,Quantity,Price_per_Unit,Total_Amount
0d3b64f6-56d1-44d3-b396-197bbd58a075,2023-03-09,a57f5bb1-0291-4cfc-8516-25c26a99f991,Male,42,Clothing,4,25,100
77e1e38d-c04e-46cb-be90-cd6309743666,2023-12-10,db6c4569-ab7c-4061-87bc-6fbfbf5add3d,Female,34,Electronics,4,300,1200
a6e50838-50d9-433b-8423-eb8cfc8872d4,2023-11-27,9e79bce1-e03a-455e-9aca-829f4f44eacc,Male,50,Clothing,1,25,25
0b9f3051-a449-4d11-a488-86251fffcbe4,2023-06-03,4f0079c7-de89-48a8-8bf4-777c02ad95e1,Male,64,Beauty,1,25,25
c2c00f8c-f8fe-462a-a455-6a061065ec4d,2023-08-23,fa5d99d8-56b6-4e31-a7ff-9c0d60ec013f,Female,19,Beauty,1,500,500
44ec50ba-e36a-42e7-81e9-0e1d8e9172cc,2023-06-11,9dc3bb91-a990-41b8-bbfd-fcbc30b1a6b0,Male,31,Clothing,1,300,300
6827a71a-c00f-452e-aa4d-2092b44f0750,2023-02-07,f882c059-5cde-4fb2-9070-69ec006cd19d,Male,57,Clothing,2,50,100
d3930fd1-f336-4c48-a8a4-0ea938c8c8ee,2023-01-05,187b0dce-1e09-409e-9377-42d936c3c242,Female,57,Electronics,1,50,50
e8764264-5454-4c04-899a-b97364acf629,2023-08-23,d27c6eb2-8aaf-41a2-abbf-00fb4f86c73b,Female,56,Clothing,4,300,1200
9d56f778-1cc4-4220-922a-a41be80082b1,2023-11-15,e0d74301-2f67-457e-a3e4-052a665cc6a9,Male,23,Electronics,3,500,1500
5088f777-8e21-4610-bc36-ae714fa266c6,2023-10-16,ef0b6756-cf1d-45a9-9a7e-7353d07a2762,Male,23,Electronics,2,30,60
b26bcf6e-2863-44d6-a5b9-945ee5f09572,2023-02-21,b1f077d5-63a0-4509-ac19-f1889898dd37,Female,20,Beauty,1,25,25
4e84b6b3-c833-4a5b-9b70-24cfd781a3cc,2023-02-07,544b25b8-9068-41c3-8980-4da87496bfa4,Female,24,Beauty,3,500,1500
35ba5c04-9590-44d0-b629-d60ed1aa2af3,2023-10-03,0c460fdb-bf7f-4751-aa92-936d03332b1d,Female,25,Beauty,2,300,600
f39b6c96-6f77-4b26-b817-9f297b5c30b2,2023-04-20,bb2d761e-1737-4275-b45a-68682e5d1501,Female,59,Beauty,3,25,75
73443e65-7855-4578-8a98-33afc10e8c47,2023-09-17,cebc4760-0513-4547-8f09-7f2ad3cf13e2,Male,32,Clothing,1,50,50
73af34fe-b9a0-4346-b78b-d683111d3031,2023-05-16,d496d422-8839-4ccb-a99f-9d45bb67a554,Female,64,Beauty,1,30,30
bcd5e379-6fb2-4cc9-988e-7df1499350b6,2023-03-09,8e09fb2f-94c5-47ff-bcf7-a3e4034446f4,Female,46,Clothing,4,50,200
9d12b324-558c-45f6-9310-4c9d52e069c3,2023-06-28,94d9bffc-e045-4094-b7d5-5dfc0427ffd3,Male,50,Beauty,1,300,300
e2bad74f-bb7e-42cd-8585-ba79a457d04c,2023-02-05,30cd79d7-0216-4fb5-8032-b4592521df7b,Female,47,Clothing,1,25,25
c3b83550-f2fa-42bf-8ffd-9f7d4ccdd9d1,2023-05-06,f074253e-1d77-48d6-b7f4-5a82f9980cfa,Male,56,Electronics,2,300,600
4d1ee516-ce92-4f5c-9cae-7f5b0bffd4c1,2023-07-09,91a05777-2b04-428e-b39c-221c36f7dfc4,Female,44,Clothing,4,25,100
faf33d23-66af-471e-9de1-81c82e2d51c9,2023-05-26,3028deac-b299-417f-bd53-2784cf735868,Female,53,Clothing,2,500,1000
cca85ba4-da90-4817-a774-0d36dd8828f2,2023-03-22,1dd0c1e0-cee0-4a7b-a328-d7cf8340a023,Female,46,Beauty,3,30,90
721f6478-5f99-4fe4-aa6f-59903b233234,2023-08-13,f9522c74-1088-4c46-896e-ca1e3e390260,Male,55,Clothing,1,500,500
f285c7e1-262b-4c74-8066-bf5817286625,2023-10-06,03491393-8476-4293-8f75-f67c4cffa131,Male,50,Electronics,3,500,1500
61039cdb-38db-4d80-970a-e4a3432fe93e,2023-12-27,0f22171a-d1d7-471d-a62f-31cfaf131450,Female,54,Electronics,2,300,600
4807e1a2-191f-4399-b17c-d021ecbff6cd,2023-06-04,615eff9b-ce1e-499d-8036-4740df6079de,Male,44,Beauty,1,30,30
7c01640f-70ca-44a5-8e4e-3360a8d564d6,2023-11-10,06d52132-34d1-49cd-a236-bcc40f715e73,Male,50,Electronics,1,25,25
e50abdd1-2f8f-48a5-a144-9097bc48aa37,2023-12-01,a64e7f39-ef73-4487-9077-7eec7853adf8,Male,21,Clothing,2,25,50
3240637c-a9d3-493e-866c-3f1710483bf3,2023-09-28,1b4cd082-bcc3-4e1c-af47-57a890581b15,Male,39,Electronics,2,50,100
61c06e75-f16c-44da-bf0e-1a5eb04142aa,2023-01-05,84486350-02e6-4298-90b2-98dd015a26a7,Male,19,Beauty,2,25,50
0d33aba3-a62a-4bd7-82e6-d898ff474acc,2023-12-08,07df650d-8bbd-40fd-b6ff-aa59de1b6574,Male,27,Clothing,2,300,600
0eb985cd-57a4-421f-be69-09c7f0c247ab,2023-10-11,534bceb8-82ba-45e0-b55d-e514615d0b9a,Female,22,Beauty,2,500,1000
7f853a75-191e-4f67-b4f3-b4172f4cefdb,2023-06-03,09daa283-b593-412f-b1f4-da53c7f1b3f1,Female,27,Clothing,1,500,500
8c66b2fd-8ee1-4384-97eb-c3aa3ed8525e,2023-12-06,ff13cf43-052a-447c-8d00-046b04e44f80,Male,50,Electronics,2,500,1000
c454b89c-8f48-4608-91d5-a773562d5ecd,2023-02-23,e8eff1be-7cd6-4f50-853d-7f9aa028e45d,Female,55,Beauty,1,30,30
4abeabdd-99d6-40fc-a6a3-b48caf02a4af,2023-03-10,6ccdfba3-d4bb-4f77-aa9e-f779dd82242a,Female,30,Beauty,1,25,25
a993870e-3701-4fbc-8649-1a4baac90d03,2023-05-16,08e5ea3e-85c4-45c5-bc17-0bb4a56663a4,Female,48,Clothing,2,300,600
9943a0c4-da5f-4786-9e4d-f13d00ca5e66,2023-03-01,40e49bd6-d469-48a1-8f34-2f70c9a2ccd6,Female,64,Beauty,2,30,60
99a4871f-1c76-48f3-92fe-559e5b2ed8a3,2023-02-24,e4ef8d82-7244-410d-8972-6b55873c9ff4,Male,53,Clothing,4,50,200
651fc0db-76f6-42eb-b567-11b1f3251a5a,2023-10-11,f6ad9cfa-ec4f-4244-92d9-993b67448b72,Female,62,Clothing,1,300,300
9d5f7184-7c9c-45b4-bace-82c6fb5466ba,2023-03-21,03fe439e-3a25-4fb4-adaf-0878f94adafe,Female,41,Clothing,2,300,600
39ddee33-ad27-438c-9f72-8fb677b9011f,2023-05-20,a6648b5e-0ce6-497a-a2aa-2e1068341d9e,Male,32,Clothing,2,300,600
259f031c-3f51-4baa-88a6-249ef52a6991,2023-05-25,dde6faa2-7cb4-4b24-82d1-c87ce55b0a65,Male,46,Electronics,2,500,1000
37ed57ac-5df9-4597-893f-ca1d022ec2e6,2023-11-06,0b4b0e02-098b-40e6-b7d2-f1e0af09191c,Female,25,Clothing,4,300,1200
c7be0456-dda9-4b0e-b006-f37eb8f2b579,2023-04-18,e93af0d5-5f0b-4346-847a-b6bbc2d1de90,Female,22,Beauty,4,25,100
5a59ea5c-fd5c-4ce1-b5ea-8451488cdef3,2023-06-25,0feca002-ba9d-4584-88ec-fa1198882bba,Female,46,Electronics,3,300,900
b0352668-b393-4009-9c9b-ebeecf151c8d,2023-04-15,7c42ab17-3c93-4920-9643-1b3280906fcf,Female,64,Beauty,1,500,500
4ee193c2-497e-4095-9763-1b09b6f2c074,2023-12-18,947ce108-650a-4d7b-94a2-562b3ce2aea3,Female,21,Electronics,3,300,900
d3b57192-84e8-43c0-808c-e49c3a64815f,2023-11-21,2978ffaf-81a0-4700-9c98-91c57069bd49,Female,29,Clothing,2,50,100
63c5125b-04e1-49cd-a86f-48ca9f952361,2023-05-16,28ecc896-f0cd-4b59-a805-c66548a174d5,Male,62,Electronics,4,50,200
63d6d361-44bd-4c35-b2ed-e3dfc6ebf717,2023-09-16,0e214171-2b48-46d0-8b8f-f0a14d343790,Female,19,Electronics,4,500,2000
1abd0e2a-6498-4e5a-8251-b9ffe8ce421c,2023-09-08,15f38798-206e-4057-9e34-b7713f9a4020,Female,44,Beauty,3,25,75
f08e07c7-ca2b-4af0-b59a-bd6dd3c83ec2,2023-05-09,ea1136ef-ae41-4c4f-9f05-7cb4dae6d4d0,Male,48,Beauty,4,25,100
e5bce4f6-fda3-499c-a225-b0178d5ead9d,2023-01-27,6ec26828-7926-45ef-a8e0-fe158da0abc1,Male,53,Clothing,2,30,60
d830f6d6-2888-49a4-bf82-1eaad147e4d3,2023-02-17,cbe82f5d-607e-4396-b4a6-ce9fe28345e2,Male,53,Electronics,4,500,2000
fde599ae-85c9-4543-9306-c4e15ba08a76,2023-11-21,35d9c86f-5fe9-4612-ba34-ad41de3fcb9d,Male,43,Electronics,3,300,900
657389bc-5f28-4eb5-ae03-c8a10f70428d,2023-08-05,61df33b6-c750-41cf-b69e-4694e1fc8465,Female,60,Electronics,2,500,1000
f9966eb2-e4b8-4160-b2ca-0bdfa928feb4,2023-05-22,353c22d7-aa01-4300-ab1b-a86e35b50827,Female,44,Clothing,3,30,90
967d65fc-51a0-4809-851c-53428f508f66,2023-01-23,4f62203b-f523-4875-bcbb-a6675c13e30a,Female,22,Clothing,4,500,2000
c7fd3774-27a2-4449-ba17-fdd0f24e06e0,2023-01-02,d28b7e3c-731d-4c99-8d5b-91f1a16cde60,Female,37,Clothing,3,500,1500
f237be10-cece-425a-9b28-d9527157f202,2023-06-20,6d3f4b58-f541-428c-a72a-c59cbf3c4ed8,Female,28,Clothing,3,30,90
f2fd5567-28a7-4c31-a1d0-64076dd0fefb,2023-03-08,7d4962e9-1451-4303-9372-ec2d55bd5008,Female,27,Clothing,1,25,25
b33a266b-ee39-4c03-aea0-253fe74f0888,2023-11-23,d75dda35-9303-46c0-9372-a1317b872c49,Male,57,Beauty,4,300,1200
1ffa5981-c8f0-48f3-a30e-756f09da4033,2023-05-15,7fd30a3c-7626-4041-a5b3-ec49a2419f2b,Female,55,Electronics,4,30,120
13188133-eb94-41bd-ac7f-e6eb241ca0c6,2023-03-24,d08ac3b5-9d1e-40dc-b893-d594a3968f68,Male,23,Electronics,3,50,150
b135d446-342b-4e6c-8389-62aaea87f612,2023-08-15,0dec5c8b-cba0-4a11-a7db-6586f1339e52,Male,25,Electronics,1,25,25
9f730492-12f5-420f-80c0-ba51d36cfd47,2023-10-10,92edb41d-4adc-4734-9678-b08c7e762ae6,Female,40,Electronics,4,50,200
7668c324-6ea8-4d27-af29-e085ddcf869c,2023-12-28,af11b292-f415-462e-9734-fd626663d7f5,Male,64,Electronics,2,25,50
1291c975-18d8-483e-a691-d8affea858ed,2023-08-07,058626c9-5adf-4478-85e6-41478ecb20c0,Female,43,Electronics,3,300,900
ca89859d-ea75-4af3-a76f-f889947680bb,2023-10-15,80227079-dd8b-4ba9-8d22-dcbf769415a4,Male,63,Electronics,4,300,1200
63d6299e-2b14-45e9-b5ce-01995dd7916a,2023-01-05,2fbce249-c98b-4965-9a9f-c2e589d72f78,Female,60,Electronics,2,500,1000
151785ac-d4ff-4fce-b7b7-7e97110cb6c6,2023-02-27,e23752f8-3a9b-4ab9-8b56-f9923108b086,Male,29,Beauty,4,50,200
5873582e-b450-4df4-b2a4-f3f4319ef4d2,2023-02-08,07f31700-0bc4-4008-a802-4f5af3ef26fb,Female,43,Electronics,2,25,50
5ebc02fa-e9c9-4640-97d6-332e867c519e,2023-12-20,b024e2be-3ca1-498d-b05e-e82b25467c61,Female,30,Beauty,3,300,900
e3262f36-18c7-44e9-b090-dc4e574f1183,2023-03-18,daf68bdb-8fce-45ac-b46d-4d90153d1cb6,Female,57,Clothing,4,30,120
ae49cc4b-4773-40a3-af68-c5e32d2d8c4d,2023-10-07,1c652684-55b2-45df-9765-b48d1d09e550,Female,35,Electronics,4,300,1200
6e417eac-0c97-4e3a-8c54-01fefa16f0db,2023-01-19,f69cd189-444c-41d2-8dd1-1050c3aec474,Female,42,Clothing,1,30,30
509903a5-2dd9-4433-88f1-cb7bbe66a261,2023-07-09,defc17b0-9abd-444a-8716-cd6dfd8eecaf,Male,50,Clothing,3,25,75
effc9e48-3bf5-4367-8828-dfbd7a8fbc9c,2023-10-26,7f7ff2bf-ac72-40dc-ba0a-25452538bc40,Male,64,Clothing,2,300,600
ca59b725-c786-4c7c-9d8f-1e7a43961001,2023-10-10,f5594275-146f-447f-ab30-e10f6455220d,Male,57,Beauty,4,300,1200
d15425fd-2ca3-4f18-8e37-afb58d727406,2023-03-17,c4c7c48f-38f9-4f2b-b25a-719e84dd1151,Female,60,Clothing,4,25,100
c2760bd6-2db5-4e38-868a-1d9ba065edf8,2023-08-09,b4212c33-75c6-4cf3-8883-e10483fad83d,Male,29,Clothing,2,300,600
77f5d346-75d3-4f23-8a0b-2dd0a92477ab,2023-03-07,be6a0e53-253c-4788-a54b-9a0a871a68f0,Female,61,Clothing,3,30,90
349e9b3a-d3e3-4296-af04-17e9fc8bf0dd,2023-01-22,7fa51986-2c39-4491-a080-38a28b805de3,Female,53,Electronics,1,300,300
8e184d85-936a-42f0-a4cc-a5001d0dc1ed,2023-06-07,2945c9c4-078d-46f8-b80c-ddf6f5feba05,Male,21,Electronics,1,50,50
20d3f196-ccf8-4db6-89a2-7ff066f073ae,2023-07-06,742291ea-82df-4730-b7bb-d5428fbd87f2,Male,22,Beauty,4,500,2000
ecbdc978-2c46-4660-8159-e6e2657c2527,2023-01-21,d56c1e29-bac3-40c4-b639-02d31d463e79,Female,54,Beauty,2,30,60
a1a9bdd0-1d48-4162-b738-f08a7d208bff,2023-07-03,4aeed626-01c2-4bc8-bd24-6fa465fe9176,Male,25,Electronics,4,50,200
fc0f2642-043c-4b86-954d-1639cd293f7e,2023-04-18,84271867-db74-41ea-aa11-2f3856cf49ff,Female,59,Beauty,2,25,50
165f1aca-2489-4fd6-a619-dcd987cccfe3,2023-12-16,e98d4d42-3786-41e9-a12e-2f8a35567110,Female,45,Electronics,1,30,30
49df8567-75d9-4c6f-81e0-7155bb30be84,2023-05-08,4c69c9a0-5a99-4cd1-9e0a-911edb5d495c,Female,48,Clothing,3,500,1500
d4a53ed9-cebc-49e4-8748-9bf822f7b6d2,2023-12-08,7efba733-ec12-4cb3-85d8-50595e7f9fbd,Female,26,Clothing,2,500,1000
b6f012e2-356f-4c39-9b61-93d8f07940f1,2023-02-22,955a2a57-1228-429e-b7ff-86eb9e9ceb8e,Female,46,Beauty,1,25,25
307b8726-d681-435c-99a0-315e38b0f39c,2023-07-01,4574ab5b-ce99-4552-a04b-c3bd0401590c,Male,31,Electronics,4,25,100
bd9cc2a3-d42e-429a-8556-440399399df2,2023-10-14,6744c34c-b365-4e77-b43a-819e8710a4be,Male,57,Electronics,2,30,60
1e3b5ffd-e6d0-4898-871b-a98e4c735726,2023-07-28,6d9d2d4a-d657-40c7-9d04-b5d9626c1041,Female,58,Beauty,3,300,900
89359da8-3c7a-41d3-af44-a35ac1368fc0,2023-11-14,fa574d86-1f95-4c27-aadc-8683d2524737,Female,39,Electronics,4,25,100
422dbae9-05fd-4402-912e-fddf7ab3363e,2023-03-21,4ac93678-d3a4-45df-993f-25981cfc0222,Male,28,Clothing,4,300,1200
3d23da18-5ff7-4d0a-ab2e-325ef0766a5a,2023-05-02,75c3e538-42ee-4089-95b7-4d7529ecda30,Male,40,Beauty,1,50,50
10026c6f-ca9b-49eb-bcd5-7cce5cdf4691,2023-03-25,963eea56-bfe9-408c-bee5-ada6a9304c2f,Female,18,Beauty,2,500,1000
b12ad7a9-2f2f-4dfa-bdca-554ad42c2253,2023-04-01,82ee3dda-bc9d-4db2-9ef9-402e96cdf05c,Male,63,Electronics,4,300,1200
3fe879cc-ac9a-4302-b7e8-59b34adae441,2023-07-31,7bd265a9-08a5-4dc6-8066-b265968b30b3,Female,54,Beauty,3,500,1500
8bff066a-2f7d-4e0c-9b4a-77532153e993,2023-01-13,29d48801-ff06-48b8-a3cb-2114685b343a,Male,38,Electronics,2,300,600
abd512c2-661b-4cfc-8abe-c68d3f7c4e65,2023-04-02,3be0b5d7-5514-4308-b82c-19d9de3df178,Female,43,Electronics,3,50,150
e7baf211-315c-4959-8c6c-11484fd23ba6,2023-06-20,b1c0e90b-be1e-4da6-b3b5-348b621548b5,Male,63,Electronics,4,25,100
29159d38-3725-4b38-9153-518bae64f00a,2023-07-30,e34a12c8-755a-4e4b-9402-3a00110b1911,Female,53,Electronics,3,50,150
4c15672f-0d12-49b5-8fed-ea2c049f2acc,2023-12-09,7a324abe-86cf-48ca-ba3b-d6f82b737b78,Male,40,Electronics,1,25,25
75b1ae6a-c9b6-4842-ba38-fb88c7fc01d2,2023-05-08,35a97557-2e91-42c3-8128-cca30db7c1cd,Male,18,Beauty,3,25,75
d6656f97-a7c2-4032-b02e-f466f8667c03,2023-05-17,1ae03fd6-8e96-486e-a899-34240dee96c3,Female,57,Clothing,2,500,1000
131f0937-8456-41d6-9ee7-17ca625c9c6d,2023-03-23,518de85b-e316-4ee7-a052-0259b0b0372d,Male,32,Clothing,3,50,150
c60f751c-1f26-411b-8939-6acba482668c,2023-12-26,8e4e37bf-c088-4526-9fc7-36456dd9d3cb,Female,38,Beauty,3,300,900
04871ecb-333c-4f44-af4d-1f77e70531e9,2023-02-25,3756d95b-9d8c-4d47-8e08-c76c282e69a1,Male,64,Beauty,1,50,50
d6628b56-ed12-4dd8-a33c-33ce99dc2611,2023-07-15,d6726096-40c1-463d-8daa-8310af8bb19f,Female,26,Clothing,3,500,1500
49a0bf1a-9800-4271-86be-993943dfcfa2,2023-01-20,ef8557d5-ae81-4ab6-9e7d-59b71bc533ff,Male,26,Clothing,3,25,75
1c097b70-5309-4c09-81a7-683b2f9c4aca,2023-08-29,21f2c6db-58c4-435f-ba68-5693f90a842b,Female,27,Clothing,4,500,2000
fc49041a-760c-44b3-9780-f81edbd20912,2023-04-24,be1db1b4-c110-4a62-9c69-a16cb55bb8cd,Male,43,Clothing,4,30,120
81bfa6a8-ca3d-484e-a81b-8948b4e1c15b,2023-04-13,1eaec265-4df6-43b9-b1c0-86377899acd1,Female,58,Clothing,2,30,60
257950b3-0eae-4865-9ceb-de65c314dfe6,2023-08-24,f21d4cd9-c61a-40fe-9782-dad0a0569113,Male,52,Electronics,4,300,1200
0e08927f-021a-4668-a080-2c3b33f7738f,2023-06-29,6d028c3c-040b-48b2-96de-4cae9d7f56d1,Female,42,Beauty,4,500,2000
76c71fc5-0137-4857-a488-02e3cf896507,2023-06-06,be28e770-6455-48e4-8f18-a486fe07870c,Female,43,Electronics,4,300,1200
ad7ed96c-efab-4f1b-bb43-b2c1ff1a245b,2023-04-27,b5b35ad3-2d09-4a2d-88f9-d145d15e766a,Female,28,Clothing,4,300,1200
2bec86f5-c6c8-45da-a0f8-07f05484b8b5,2023-04-25,2830d417-b75d-4b5a-8890-796745fded6d,Male,55,Clothing,1,30,30
914b1e00-cbd8-4944-a7da-b6931fb19b24,2023-01-13,a2807e1c-5e9d-4468-8a51-404adf14cdb9,Female,19,Clothing,4,300,1200
2c99f5db-8698-4b1c-8d72-e291b4dab4b4,2023-12-04,30d5fa61-f94e-46cf-b157-5adbd019e475,Male,24,Electronics,1,30,30
a411c1fd-c35c-4ecd-a477-e7449544daed,2023-04-09,09be9f24-cadb-4068-b1c0-da06e43499ec,Female,35,Electronics,1,25,25
fc8bd170-75b7-4f97-961c-1f958f8f9bc4,2023-07-24,275afef3-dbbf-4339-bda2-d56bd7d16ab3,Male,44,Clothing,4,500,2000
950c6c13-2f1d-4b9d-9654-1d061c69bc4c,2023-06-18,d60a41ef-e794-403d-93b0-f974714528aa,Female,51,Electronics,3,300,900
27417c05-afad-4e97-ab27-2efda42dc603,2023-05-23,fd672ecf-92f7-4d6d-98d9-857d8e62966f,Male,44,Electronics,1,30,30
5e110490-7a80-44ef-839a-01c94bba21ab,2023-02-05,57fda753-74d6-4010-b977-5a87a0e341ef,Male,34,Clothing,3,50,150
1a58e41d-2abd-42fd-a3fe-0b585a2c5b55,2023-05-23,2a2ca681-0a66-4b11-961d-ca83f9691723,Female,60,Electronics,3,300,900
f1d714c8-6f4b-4694-83af-4ad29d9b8029,2023-06-29,4aa2ac2f-6917-4deb-afaa-98308136dce3,Male,61,Beauty,4,25,100
cac7b101-f8ad-4fe6-b1f8-0564eaabf7aa,2023-11-25,f46d3450-9062-455f-8133-cb269980e16f,Male,41,Beauty,2,25,50
4edbfbf6-dcaf-4332-8865-bc3421379f9f,2023-09-18,d10bcb2b-3eb6-49ab-b267-870d52e61e89,Female,42,Beauty,4,50,200
3e6c1125-7653-4f2b-b7c4-b5f114b4e6c7,2023-07-24,55c36eff-c48a-4ce8-bcbb-98cbb991d202,Male,24,Beauty,2,30,60
5cf3d79c-2e57-4740-b7e1-3a1ed12a1979,2023-12-14,6d9bfeaa-e99f-43ff-862c-43f0b6712543,Male,23,Clothing,2,300,600
4d188c45-4779-49d1-aae7-cdeb1890366f,2023-10-02,6748fb0b-1f2a-414c-a40b-243e18e4802b,Male,41,Clothing,4,30,120
a54d0a1f-40e8-4035-9887-941b20c9632d,2023-06-19,a0732413-7ad9-4377-907c-dc3a70f5a14b,Female,50,Clothing,4,25,100
fe76f8fa-442f-4163-b612-70c906bdc278,2023-01-15,02889276-8c2d-4975-9c80-aa93e3b8b468,Male,46,Beauty,2,30,60
57e102b2-7ef2-47cc-a412-f0ed2ae5cef4,2023-03-01,9d6333bd-8a98-488c-8eec-62c2ec0d40f8,Female,60,Beauty,4,25,100
045bb88c-6e09-472f-9f97-694b51cc19c4,2023-05-14,09065d5f-d250-41c0-b965-e2cd9da7680f,Male,39,Electronics,2,30,60
52adedee-b0fe-4e01-963f-37f6bcd3cf22,2023-04-02,9e4569c3-aabb-4068-96fd-82bf118fcf05,Male,43,Electronics,3,50,150
9e9a7add-6caa-4139-956f-7a3081841ddb,2023-10-25,1a988690-ec9d-4dc0-accc-b7f9f26b2952,Male,45,Beauty,4,500,2000
7fe9eb99-278e-43d2-a2d0-d8ec429d865d,2023-05-16,760bce8e-c973-430e-ac23-7ff10c2d5feb,Female,38,Beauty,3,50,150
71c1825c-cd6d-4554-afbd-d9bbb4771486,2023-01-20,99d6ec7b-4751-4e0e-ae1d-b8688d83dc9a,Male,24,Beauty,1,50,50
503b0e18-a35f-4875-adae-2af13f1c6d58,2023-02-25,ce88d87d-d661-4df1-98cf-77e7892dca41,Male,34,Beauty,3,500,1500
01508a1d-412d-4630-bfe0-03b68f35aa61,2023-11-02,4d32f6d5-673e-49ab-bab9-bb0ad4b67cc5,Female,37,Electronics,3,500,1500
872b770d-8751-4d35-aa9d-94c7956a56b3,2023-08-11,bf9b2636-74e5-480d-9e39-33e1afb51b14,Male,58,Beauty,2,300,600
ad2f2973-bdd6-4633-9201-5c7bf5053e13,2023-06-26,a7901700-df15-40bd-b724-33ea4fb6350e,Female,37,Electronics,3,300,900
9e924e18-07e8-4e96-97a3-8d874ee108dc,2023-06-10,3ee1b52c-aa81-4945-8f9e-bcec248304f6,Female,39,Beauty,4,50,200
60f0043a-0052-4f94-bba2-cce6bc4b6181,2023-08-12,181c0e28-7448-44c4-8370-6c08ffaeb8a9,Male,45,Beauty,2,50,100
6cb2be75-b89f-487a-89f9-495a5d936c5b,2023-11-07,782544c6-c122-4149-9966-5ffa9a8114af,Female,57,Beauty,1,25,25
2a3494fa-203e-43ce-94a8-cca23f6c56bc,2023-09-19,a703877b-d6da-4865-9184-4bd0e50e5669,Male,24,Electronics,4,25,100
bf473716-b7ab-45d5-ba17-ff94f40dbba3,2023-03-01,5d5a499f-e910-4328-9e2f-adca112be5c6,Female,18,Electronics,1,300,300
3ccef4ec-fec7-4aa2-b0e3-e0e1bb6ed1b4,2023-07-17,626a25fa-8d39-4f1a-81be-c725236ea7b2,Female,49,Clothing,3,300,900
a15c06d6-7171-4584-b7da-3022c12de1c1,2023-10-23,64a89372-3261-40f6-bbdc-d4890ec59007,Male,30,Beauty,4,25,100
de6bba00-6ad9-4deb-a310-f2ebfe2a74d3,2023-04-08,73261f42-80f5-4352-9eef-781067996a33,Female,47,Clothing,4,25,100
a927b2df-b7bd-4ef4-9557-3d4baf6e3ea5,2023-05-11,de7a0a44-970f-4c33-a186-811700aa46e0,Female,40,Clothing,1,30,30
34c61c70-703b-4809-9866-9d60adb0ef8f,2023-01-23,2dcc2d18-363b-4b83-b3c0-2d2cb3eacf03,Female,36,Electronics,4,30,120
2231c36d-c197-403a-90ac-a18142a3bdf3,2023-12-29,8e1a2b8e-5db5-4619-8b93-5224fe3a2757,Female,49,Electronics,4,25,100
992e7f98-b9cb-4763-8300-f4d26542e806,2023-08-12,796d2934-331c-497e-a70f-097efa4cb5d6,Female,47,Clothing,4,30,120
43b5ec11-57b2-441e-8099-cb2b980b42db,2023-01-01,4f738eaf-f147-4466-b8c6-0b5dd89613b1,Male,46,Beauty,3,500,1500
d89195d9-1ad3-487a-80ee-4fbd58587b85,2023-09-24,54f97ac8-211e-46bc-aaf8-58ae482f2181,Female,62,Electronics,1,300,300
b0fb5a21-f737-41ed-ae2a-7756203581c9,2023-10-03,0df67204-d73f-4521-8f49-2b3bea292790,Male,46,Beauty,4,300,1200
9f77e090-3540-417b-bda3-5761fa6eda30,2023-12-18,2da8c11f-a693-4be7-8f91-a490a76e9441,Female,47,Beauty,2,25,50
7e0cedb8-af36-44e5-8e3e-a622e0373136,2023-12-10,66cf0313-07ea-4d0c-b462-9f0b3eb9f585,Male,33,Clothing,2,50,100
357fd522-e564-407d-87e8-da13e087a76e,2023-04-11,92636eb9-3608-482a-86b1-591237c72c5c,Male,57,Clothing,2,25,50
a00a4c95-731d-4603-b41d-a3e24ba711cb,2023-07-06,aa57d407-191e-41d4-9fe3-2aa8d9d30c7c,Female,36,Clothing,2,30,60
62e37864-23b4-4140-9ce1-f5a3e41c0bb4,2023-08-09,edeae168-31b6-4956-bebf-3a92cbe7c03e,Female,35,Clothing,3,50,150
f391ac16-0051-465b-a86c-3467c1a18857,2023-02-05,13be8642-ccfc-4ced-9537-fb89f4bafe06,Female,18,Electronics,4,30,120
c7c8e6b4-5888-49a0-b075-de6dc1fc4167,2023-12-07,71f4722e-6b5d-4f57-931c-7b76e02058c2,Male,31,Electronics,1,500,500
30826332-59cc-42c9-909c-054212b26ec7,2023-06-19,415b21a7-6227-421a-b82f-4635475d6013,Female,64,Clothing,4,30,120
c1c07ba9-8091-4043-ac93-28d257541036,2023-11-16,ed23ff6f-dffc-4d1d-a824-c4af732f9e3c,Male,19,Electronics,3,500,1500
891e8d1b-0a8c-413c-9be5-970bb51a9d4a,2023-06-10,3254c281-a901-46b0-b5b9-ecc431dc53fd,Male,45,Clothing,2,500,1000
e039ef69-2d30-4d92-912b-cdcd37c1c459,2023-12-06,5e266a45-3cb0-4d78-85d7-8b84c33f1526,Male,47,Beauty,3,30,90
99843dde-35d1-4f5b-94b2-5824b56fa4bd,2023-03-05,861c5f60-7929-4ceb-9ca8-9ef86423bd19,Female,55,Beauty,4,30,120
cb678662-16a1-4418-8e5c-4a4951091937,2023-06-03,be4bf238-9486-4b2d-80a5-6a0d5e0e3200,Female,21,Beauty,1,500,500
d2ebc5ad-ec29-4a7e-9702-493844b711a9,2023-09-17,a4bd42c5-89dd-47d9-851e-1d78c63f5fe8,Male,18,Clothing,3,50,150
69e53673-9187-4c4d-b855-2a024abdb173,2023-06-08,e185f7f0-c411-4169-b281-ccee4530cddf,Male,25,Beauty,1,500,500
